UBERON ID,UBERON Label,FMA ID,FMA Label,
UBERON:0004774,inferior eyelid tarsus,FMA:59088,Tarsal plate of lower eyelid,
UBERON:0004778,larynx submucosa,FMA:321584,Submucosa of larynx,
UBERON:0004781,gall bladder lamina propria,FMA:278594,Lamina propria of gallbladder,
UBERON:0004783,gall bladder serosa,FMA:14659,Serosa of gallbladder,
UBERON:0004784,heart ventricle wall,FMA:13884,Wall of ventricle,
UBERON:0004785,respiratory system mucosa,FMA:302092,Mucosa of respiratory tract,
UBERON:0004788,kidney pelvis urothelium,FMA:263264,Transitional epithelium of renal pelvis,
UBERON:0004794,esophagus secretion,FMA:79662,Portion of esophageal secretion,
UBERON:0004796,prostate gland secretion,FMA:66884,Prostatic fluid,
UBERON:0004806,vas deferens epithelium,FMA:225317,Epithelium of deferent duct,
UBERON:0004813,seminiferous tubule epithelium,FMA:19885,Epithelium of seminiferous tubule of testis,
UBERON:0004821,pulmonary alveolus epithelium,FMA:63915,Pulmonary alveolar epithelium,
UBERON:0004825,dental lamina,FMA:306004,Dental lamina,
UBERON:0004863,thoracic sympathetic nerve trunk,FMA:6262,Thoracic sympathetic trunk,
UBERON:0004864,vasculature of retina,FMA:76552,Set of retinal blood vessels,
UBERON:0004867,orbital cavity,FMA:84961,Orbital cavity,
UBERON:0004871,somatic layer of lateral plate mesoderm,FMA:295570,Somatic mesoderm,
UBERON:0004872,splanchnic layer of lateral plate mesoderm,FMA:295568,Splanchnic mesoderm,
UBERON:0004873,splanchnopleure,FMA:295564,Splanchnopleure,
UBERON:0004874,somatopleure,FMA:295566,Somatopleure,
UBERON:0004875,nephrogenic cord,FMA:72168,Nephrogenic cord,
UBERON:0004876,urogenital fold,FMA:321919,Urogenital ridge,
UBERON:0004882,eponychium,FMA:77859,Eponychium,
UBERON:0004885,hilum,FMA:57836,Hilum,
UBERON:0004886,lung hilus,FMA:7330,Pulmonary hilum,
UBERON:0004887,left lung hilus,FMA:9751,Left pulmonary hilum,
UBERON:0004888,right lung hilus,FMA:7456,Right pulmonary hilum,
UBERON:0004894,alveolar wall,FMA:14117,Wall of pulmonary alveolus,
UBERON:0004907,lower digestive tract,FMA:49179,Lower gastrointestinal tract,
UBERON:0004908,upper digestive tract,FMA:49177,Upper gastrointestinal tract,
UBERON:0004913,hepatopancreatic ampulla,FMA:15076,Hepatopancreatic ampulla,
UBERON:0004914,duodenal papilla,FMA:15953,Duodenal papilla,
UBERON:0004915,sphincter of hepatopancreatic ampulla,FMA:15077,Sphincter of hepatopancreatic ampulla,
UBERON:0004918,internal urethral sphincter,FMA:45769,Preprostatic sphincter,
UBERON:0004919,external urethral sphincter,FMA:85274,External urethral sphincter,
UBERON:0004921,subdivision of digestive tract,FMA:71131,Subdivision of alimentary system,
UBERON:0004923,organ component layer,FMA:82485,Organ component layer,
UBERON:0004924,submucosa of pharynx,FMA:75144,Submucosa of pharynx,
UBERON:0004925,submucosa of laryngopharynx,FMA:55072,Submucosa of laryngopharynx,
UBERON:0004926,submucosa of cystic duct,FMA:18013,Submucosa of cystic duct,
UBERON:0004927,submucosa of cecum,FMA:14999,Submucosa of cecum,
UBERON:0004928,submucosa of appendix,FMA:14992,Submucosa of appendix,
UBERON:0004929,submucosa of ascending colon,FMA:15006,Submucosa of ascending colon,
UBERON:0004930,submucosa of transverse colon,FMA:15013,Submucosa of transverse colon,
UBERON:0004931,submucosa of descending colon,FMA:15020,Submucosa of descending colon,
UBERON:0004932,submucosa of sigmoid colon,FMA:15027,Submucosa of sigmoid colon,
UBERON:0004933,submucosa of fundus of stomach,FMA:17058,Submucosa of fundus of stomach,
UBERON:0004934,submucosa of body of stomach,FMA:17059,Submucosa of body of stomach,
UBERON:0004935,submucosa of cardia of stomach,FMA:17457,Submucosa of cardia of stomach,
UBERON:0004936,submucosa of pyloric antrum,FMA:17060,Submucosa of pyloric antrum,
UBERON:0004937,submucosa of pylorus,FMA:17462,Submucosa of pylorus,
UBERON:0004938,submucosa of biliary tree,FMA:18009,Submucosa of biliary tree,
UBERON:0004939,submucosa of common bile duct,FMA:18011,Submucosa of common bile duct,
UBERON:0004940,submucosa of common hepatic duct,FMA:18014,Submucosa of common hepatic duct,
UBERON:0004941,submucosa of right hepatic duct,FMA:18015,Submucosa of right hepatic duct,
UBERON:0004942,submucosa of left hepatic duct,FMA:18017,Submucosa of left hepatic duct,
UBERON:0004943,submucosa of urinary bladder,FMA:15929,Submucosa of urinary bladder,
UBERON:0004944,submucosa of trigone of urinary bladder,FMA:17852,Submucosa of trigone of urinary bladder,
UBERON:0004945,submucosa of neck of urinary bladder,FMA:17851,Submucosa of neck of urinary bladder,
UBERON:0004946,submucosa of ileum,FMA:14957,Submucosa of ileum,
UBERON:0004947,submucosa of right main bronchus,FMA:13139,Submucosa of right main bronchus,
UBERON:0004948,submucosa of left main bronchus,FMA:13140,Submucosa of left main bronchus,
UBERON:0004949,submucosa of main bronchus,FMA:13118,Submucosa of main bronchus,
UBERON:0004950,submucosa of lobar bronchus,FMA:62669,Submucosa of lobar bronchus,
UBERON:0004951,submucosa of segmental bronchus,FMA:62670,Submucosa of segmental bronchus,
UBERON:0004952,submucosa of bronchiole,FMA:62775,Submucosa of bronchiole,
UBERON:0004980,mucosa of ureter,FMA:15894,Mucosa of ureter,
UBERON:0004982,mucosa of epiglottis,FMA:64015,Mucosa of epiglottis,
UBERON:0004983,mucosa of vagina,FMA:19975,Mucosa of vagina,
UBERON:0004984,mucosa of seminal vesicle,FMA:19405,Mucosa of seminal vesicle,
UBERON:0004985,mucosa of ejaculatory duct,FMA:19373,Mucosa of ejaculatory duct,
UBERON:0004986,mucosa of deferent duct,FMA:19240,Mucosa of deferent duct,
UBERON:0004987,mucosa of laryngopharynx,FMA:55030,Mucosa of laryngopharynx,
UBERON:0004988,mucosa of cystic duct,FMA:14690,Mucosa of cystic duct,
UBERON:0004989,mucosa of appendix,FMA:14991,Mucosa of appendix,
UBERON:0004990,mucosa of ascending colon,FMA:15005,Mucosa of ascending colon,
UBERON:0004991,mucosa of transverse colon,FMA:15012,Mucosa of transverse colon,
UBERON:0004992,mucosa of descending colon,FMA:15019,Mucosa of descending colon,
UBERON:0004993,mucosa of sigmoid colon,FMA:15026,Mucosa of sigmoid colon,
UBERON:0004994,mucosa of fundus of stomach,FMA:17053,Mucosa of fundus of stomach,
UBERON:0004995,mucosa of body of stomach,FMA:17054,Mucosa of body of stomach,
UBERON:0004996,mucosa of cardia of stomach,FMA:17456,Mucosa of cardia of stomach,
UBERON:0004997,mucosa of pyloric antrum,FMA:17055,Mucosa of pyloric antrum,
UBERON:0004998,mucosa of pylorus,FMA:17461,Mucosa of pylorus,
UBERON:0004999,mucosa of biliary tree,FMA:14695,Mucosa of biliary tree,
UBERON:0005000,mucosa of common bile duct,FMA:14688,Mucosa of common bile duct,
UBERON:0005001,mucosa of common hepatic duct,FMA:14691,Mucosa of common hepatic duct,
UBERON:0005002,mucosa of right hepatic duct,FMA:14692,Mucosa of right hepatic duct,
UBERON:0005003,mucosa of left hepatic duct,FMA:14693,Mucosa of left hepatic duct,
UBERON:0005004,mucosa of right ureter,FMA:17806,Mucosa of right ureter,
UBERON:0005005,mucosa of left ureter,FMA:17807,Mucosa of left ureter,
UBERON:0005006,mucosa of renal pelvis,FMA:17931,Mucosa of renal pelvis,
UBERON:0005007,mucosa of major calyx,FMA:17934,Mucosa of major calyx,
UBERON:0005008,mucosa of minor calyx,FMA:17937,Mucosa of minor calyx,
UBERON:0005009,mucosa of trigone of urinary bladder,FMA:17847,Mucosa of trigone of urinary bladder,
UBERON:0005010,mucosa of neck of urinary bladder,FMA:17846,Mucosa of neck of urinary bladder,
UBERON:0005011,mucosa of right uterine tube,FMA:18452,Mucosa of right uterine tube,
UBERON:0005012,mucosa of left uterine tube,FMA:18453,Mucosa of left uterine tube,
UBERON:0005013,mucosa of male urethra,FMA:239937,Mucosa of male urethra,
UBERON:0005014,mucosa of female urethra,FMA:239940,Mucosa of female urethra,
UBERON:0005015,mucosa of prostatic urethra,FMA:77079,Mucosa of prostatic urethra,
UBERON:0005016,mucosa of intermediate urethra,FMA:77085,Mucosa of intermediate urethra,
UBERON:0005017,mucosa of lacrimal sac,FMA:72061,Mucosa of lacrimal sac,
UBERON:0005018,mucosa of nasal septum,FMA:60113,Mucosa of nasal septum,
UBERON:0005019,mucosa of palate,FMA:59765,Mucosa of oral segment of palate,
UBERON:0005020,mucosa of tongue,FMA:54807,Mucosa of tongue,
UBERON:0005021,mucosa of sphenoidal sinus,FMA:59775,Mucosa of sphenoidal sinus,
UBERON:0005022,mucosa of nasopharynx,FMA:54971,Mucosa of nasopharynx,
UBERON:0005023,mucosa of oropharynx,FMA:54933,Mucosa of oropharynx,
UBERON:0005024,mucosa of soft palate,FMA:59784,Mucosa of soft palate,
UBERON:0005025,mucosa of uvula,FMA:60030,Mucosa of uvula,
UBERON:0005026,mucosa of middle ear,FMA:59663,Mucosa of middle ear,
UBERON:0005027,mucosa of frontal sinus,FMA:59774,Mucosa of frontal sinus,
UBERON:0005028,mucosa of maxillary sinus,FMA:59773,Mucosa of maxillary sinus,
UBERON:0005029,mucosa of lacrimal canaliculus,FMA:85366,Mucosa of lacrimal canaliculus,
UBERON:0005030,mucosa of paranasal sinus,FMA:59772,Mucosa of paranasal sinus,
UBERON:0005031,mucosa of upper lip,FMA:59832,Mucosa of upper lip,
UBERON:0005032,mucosa of lower lip,FMA:59833,Mucosa of lower lip,
UBERON:0005033,mucosa of gallbladder,FMA:14662,Mucosa of gallbladder,
UBERON:0005034,mucosa of right main bronchus,FMA:13137,Mucosa of right main bronchus,
UBERON:0005035,mucosa of left main bronchus,FMA:13138,Mucosa of left main bronchus,
UBERON:0005036,mucosa of main bronchus,FMA:13115,Mucosa of main bronchus,
UBERON:0005037,mucosa of lobar bronchus,FMA:62668,Mucosa of lobar bronchus,
UBERON:0005038,mucosa of segmental bronchus,FMA:62666,Mucosa of segmental bronchus,
UBERON:0005039,mucosa of bronchiole,FMA:263230,Mucosa of lobular bronchiole,
UBERON:0005039,mucosa of bronchiole,FMA:62774,Mucosa of bronchiole,
UBERON:0005040,mucosa of terminal bronchiole,FMA:263232,Mucosa of terminal bronchiole,
UBERON:0005041,mucosa of respiratory bronchiole,FMA:263238,Mucosa of respiratory bronchiole,
UBERON:0005042,inner epithelial layer of tympanic membrane,FMA:56844,Mucosa of tympanic membrane,
UBERON:0005043,mucosa of nasolacrimal duct,FMA:59664,Mucosa of nasolacrimal duct,
UBERON:0005044,mucosa of pharyngotympanic tube,FMA:60109,Mucosa of pharyngotympanic tube,
UBERON:0005045,mucosa of ethmoidal sinus,FMA:59776,Mucosa of ethmoidal sinus,
UBERON:0005046,mucosa of hard palate,FMA:59783,Mucosa of hard palate,
UBERON:0005047,mucosa of vocal fold,FMA:64017,Mucosa of vocal fold,
UBERON:0005048,mucosa of uterine tube,FMA:18319,Mucosa of uterine tube,
UBERON:0005049,mucosa of infundibulum of uterine tube,FMA:18357,Mucosa of infundibulum of uterine tube,
UBERON:0005050,liver papillary process,FMA:14506,Papillary process of caudate lobe of liver,
UBERON:0005051,mediastinum testis,FMA:19812,Mediastinum of testis,
UBERON:0005055,zone of long bone,FMA:24008,Zone of long bone,
UBERON:0005056,external female genitalia,FMA:45649,Female external genitalia,
UBERON:0005061,neural groove,FMA:295624,Neural groove,
UBERON:0005062,neural fold,FMA:295618,Neural fold,
UBERON:0005090,muscle structure,FMA:30316,Muscle,
UBERON:0005091,left horn of sinus venosus,FMA:70321,Left horn of sinus venosus,
UBERON:0005092,right horn of sinus venosus,FMA:70318,Right horn of sinus venosus,
UBERON:0005096,descending thin limb,FMA:17719,Descending thin limb,
UBERON:0005159,pyramid of medulla oblongata,FMA:75254,Pyramid of medulla oblongata,
UBERON:0005162,multi cell part structure,FMA:83115,Cell part cluster,
UBERON:0005164,ascending limb of loop of Henle,FMA:17717,Ascending limb of loop of Henle,
UBERON:0005168,renal interlobular vein,FMA:71634,Set of interlobular veins of kidney,
UBERON:0005169,interstitial tissue,FMA:86301,Interstitium,
UBERON:0005170,granulosa cell layer,FMA:18660,Membrana granulosa of ovarian follicle,
UBERON:0005171,hepatic duct,FMA:71891,Hepatic biliary tree,
UBERON:0005176,tooth enamel organ,FMA:312389,Enamel organ,
UBERON:0005192,deferent duct artery,FMA:18930,Artery of ductus deferens,
UBERON:0005200,thoracic mammary gland,FMA:62088,Lactiferous gland,
UBERON:0005203,trachea gland,FMA:7473,Tracheal gland,
UBERON:0005205,lamina propria of vagina,FMA:19979,Lamina propria of vagina,
UBERON:0005207,tonsil capsule,FMA:294647,Tonsil capsule,
UBERON:0005215,kidney interstitium,FMA:70983,Stroma of kidney,
UBERON:0005221,liver right lobe parenchyma,FMA:71657,Parenchyma of right lobe of liver,
UBERON:0005222,liver left lobe parenchyma,FMA:71658,Parenchyma of left lobe of liver,
UBERON:0005233,medial-nasal process ectoderm,FMA:312675,Ectoderm of medial nasal process,
UBERON:0005236,osseus labyrinth vestibule,FMA:60183,Vestibule of bony labyrinth,
UBERON:0005243,interventricular septum endocardium,FMA:83584,Endocardium of interventricular septum,
UBERON:0005244,lobar bronchus of right lung cranial lobe,FMA:7397,Right superior lobar bronchus,
UBERON:0005251,yolk sac cavity,FMA:63942,Cavity of yolk sac,
UBERON:0005252,lesser sac cavity,FMA:9702,Cavity of lesser sac,
UBERON:0005253,head mesenchyme,FMA:76622,Desmocranium,
UBERON:0005271,juxtamedullary cortex,FMA:74288,Inner cortex of kidney,
UBERON:0005276,dorsal skin of finger,FMA:38320,Skin of dorsal part of finger,
UBERON:0005276,dorsal skin of finger,FMA:60346,Segment of skin of dorsal part of finger,
UBERON:0005277,dorsal skin of toe,FMA:60523,Segment of skin of dorsal part of toe,
UBERON:0005277,dorsal skin of toe,FMA:37868,Skin of dorsal part of toe,
UBERON:0005278,nail bed of finger,FMA:60348,Nail bed of finger,
UBERON:0005279,nail bed of toe,FMA:60529,Nail bed of toe,
UBERON:0005281,ventricular system of central nervous system,FMA:242675,Ventricular system of neuraxis,
UBERON:0005282,ventricular system of brain,FMA:242787,Ventricular system of brain,
UBERON:0005283,tela choroidea,FMA:242849,Tela choroidea,
UBERON:0005287,tela choroidea of fourth ventricle,FMA:78493,Tela choroidea of fourth ventricle,
UBERON:0005288,tela choroidea of third ventricle,FMA:78463,Tela choroidea of third ventricle,
UBERON:0005289,tela choroidea of telencephalic ventricle,FMA:83712,Tela choroidea of lateral ventricle,
UBERON:0005293,cerebellum lobe,FMA:242392,Lobe of cerebellum,
UBERON:0005294,gonadal ridge,FMA:321917,Gonadal ridge,
UBERON:0005298,skin of clitoris,FMA:20168,Skin of clitoris,
UBERON:0005299,prepuce of clitoris,FMA:20169,Prepuce of clitoris,
UBERON:0005303,hypogastric nerve,FMA:77596,Hypogastric nerve,
UBERON:0005304,submucous nerve plexus,FMA:21542,Submucosal nerve plexus,
UBERON:0005305,thyroid follicle,FMA:68805,Thyroid follicle,
UBERON:0005316,endocardial endothelium,FMA:83596,Endothelium of endocardium,
UBERON:0005336,capillary layer of choroid,FMA:58437,Capillary lamina of choroid,
UBERON:0005337,outflow tract of ventricle,FMA:13225,Outflow part of ventricle,
UBERON:0005342,malleus head,FMA:52761,Head of malleus,
UBERON:0005345,cerebellum vermis lobule VIIA,FMA:83889,Folium of vermis of cerebellum,
UBERON:0005346,cerebellum vermis lobule VIIB,FMA:83890,Tuber of vermis of cerebellum,
UBERON:0005348,ansiform lobule,FMA:72257,Ansiform lobule of cerebellum,
UBERON:0005349,paramedian lobule,FMA:72523,Gracile lobule,
UBERON:0005350,lobule simplex,FMA:72522,Simple lobule of cerebellum,
UBERON:0005351,paraflocculus,FMA:83885,Paraflocculus of cerebellum,
UBERON:0005351,paraflocculus,FMA:278790,Lobule IX of hemisphere of cerebellum,
UBERON:0005352,spermatic cord,FMA:19937,Spermatic cord,
UBERON:0005355,malleus neck,FMA:52762,Neck of malleus,
UBERON:0005356,Rathke's pouch,FMA:302929,Rathke's pouch,
UBERON:0005357,brain ependyma,FMA:242837,Ependyma of ventricular system of brain,
UBERON:0005358,ventricle of nervous system,FMA:242770,Region of wall of ventricular system of neuraxis,
UBERON:0005359,spinal cord ependyma,FMA:242839,Ependyma of central canal of spinal cord,
UBERON:0005360,inferior glossopharyngeal IX ganglion,FMA:53475,Inferior glossopharyngeal ganglion,
UBERON:0005361,superior glossopharyngeal IX ganglion,FMA:53474,Superior glossopharyngeal ganglion,
UBERON:0005362,vagus X ganglion,FMA:53472,Ganglion of vagus nerve,
UBERON:0005363,inferior vagus X ganglion,FMA:6230,Inferior ganglion of vagus nerve,
UBERON:0005364,superior vagus X ganglion,FMA:6229,Superior ganglion of vagus nerve,
UBERON:0005371,hippocampus stratum oriens,FMA:83893,Oriens layer of hippocampus proper,
UBERON:0005372,hippocampus stratum radiatum,FMA:83894,Radiate layer of hippocampus proper,
UBERON:0005381,dentate gyrus granule cell layer,FMA:83146,Granular layer of dentate gyrus,
UBERON:0005382,dorsal striatum,FMA:77620,Dorsal striatum,
UBERON:0005384,nasal cavity epithelium,FMA:63140,Nasal epithelium,
UBERON:0005386,olfactory segment of nasal mucosa,FMA:77199,Olfactory zone of nasal mucosa,
UBERON:0005390,cortical layer I,FMA:83900,Molecular layer of neocortex,
UBERON:0005391,cortical layer II,FMA:77804,External granular layer of neocortex,
UBERON:0005392,cortical layer III,FMA:77810,External pyramidal layer of neocortex,
UBERON:0005393,cortical layer IV,FMA:77811,Internal granular layer of neocortex,
UBERON:0005394,cortical layer V,FMA:77812,Internal pyramidal layer of neocortex,
UBERON:0005395,cortical layer VI,FMA:77805,Multiform layer of neocortex,
UBERON:0005396,carotid artery segment,FMA:70504,Subdivision of common carotid artery,
UBERON:0005397,brain arachnoid mater,FMA:83981,Cranial arachnoid mater,
