MONDO ID,MONDO Label,DOID,DO Label
MONDO:0006739,ehrlich tumor carcinoma,DOID:5050,Ehrlich tumor carcinoma
MONDO:0006740,empty sella syndrome,DOID:3642,empty sella syndrome
MONDO:0006741,encephalomalacia,DOID:2034,encephalomalacia
MONDO:0006742,endemic goiter,DOID:13198,endemic goiter
MONDO:0006743,endocrine tuberculosis,DOID:14041,endocrine tuberculosis
MONDO:0006744,endolymphatic hydrops,DOID:9848,endolymphatic hydrops
MONDO:0006745,endometrioid stromal sarcoma,DOID:4226,endometrial stromal sarcoma
MONDO:0006746,endomyocardial fibrosis,DOID:12932,endomyocardial fibrosis
MONDO:0006747,enterotoxemia,DOID:3583,enterotoxemia
MONDO:0006748,epilepsia partialis continua,DOID:11349,epilepsia partialis continua
MONDO:0006749,epithelioid and spindle cell nevus,DOID:2413,epithelioid and spindle cell nevus
MONDO:0006751,Erysipelothrix infectious disease,DOID:2470,Erysipelothrix infectious disease
MONDO:0006752,Erysipelothrix rhusiopathiae infectious disease,DOID:2471,Erysipelothrix rhusiopathiae infectious disease
MONDO:0006753,escherichia coli meningitis,DOID:11578,Escherichia coli meningitis
MONDO:0006754,esophageal diverticulosis,DOID:13185,esophageal diverticulosis
MONDO:0006755,euthyroid sick syndrome,DOID:2856,euthyroid sick syndrome
MONDO:0006757,extrahepatic cholestasis,DOID:13619,extrahepatic cholestasis
MONDO:0006758,female genital tuberculosis,DOID:13175,female genital tuberculosis
MONDO:0006759,femoral neuropathy,DOID:4196,femoral neuropathy
MONDO:0006760,fetal erythroblastosis,DOID:1098,fetal erythroblastosis
MONDO:0006761,fibromuscular dysplasia,DOID:2389,fibromuscular dysplasia
MONDO:0006762,freemartinism,DOID:4671,freemartinism
MONDO:0006763,frozen shoulder,DOID:14188,frozen shoulder
MONDO:0006764,fungal meningitis,DOID:11608,fungal meningitis
MONDO:0006765,Fusobacterium infectious disease,DOID:3758,Fusobacterium infectious disease
MONDO:0006766,gait apraxia,DOID:4260,gait apraxia
MONDO:0006767,gastric antral vascular ectasia,DOID:2493,gastric antral vascular ectasia
MONDO:0006769,gastroparesis (disease),DOID:11914,gastroparesis
MONDO:0006770,giant cell reparative granuloma,DOID:1866,giant cell reparative granuloma
MONDO:0006771,glossitis,DOID:1456,glossitis
MONDO:0006772,glycogen storage disease VIII,DOID:2751,glycogen storage disease VIII
MONDO:0006773,gonadal tissue neoplasm,DOID:194,gonadal tissue neoplasm
MONDO:0006775,haemophilus influenzae meningitis,DOID:10803,Haemophilus influenzae meningitis
MONDO:0006777,hairy tongue,DOID:13500,hairy tongue
MONDO:0006778,halo nevus,DOID:2423,halo nevus
MONDO:0006779,heart aneurysm,DOID:9768,heart aneurysm
MONDO:0006780,heartwater disease,DOID:14090,heartwater disease
MONDO:0006781,helicobacter pylori infectious disease,DOID:3686,Helicobacter pylori infectious disease
MONDO:0006782,hemometra,DOID:9958,hemometra
MONDO:0006783,hemopneumothorax,DOID:2718,hemopneumothorax
MONDO:0006784,hemorrhagic disease of newborn,DOID:11248,hemorrhagic disease of newborn
MONDO:0006785,Henoch-Schoenlein purpura,DOID:11123,Henoch-Schoenlein purpura
MONDO:0006786,hepatic vein thrombosis,DOID:11512,Budd-Chiari syndrome
MONDO:0006787,hidrocystoma,DOID:3893,hidrocystoma
MONDO:0006788,hydrophthalmos,DOID:11212,hydrophthalmos
MONDO:0006789,hyperamylasemia,DOID:14215,hyperamylasemia
MONDO:0006790,hypercementosis,DOID:12733,hypercementosis
MONDO:0006791,hyperemesis gravidarum (disease),DOID:9357,hyperemesis gravidarum
MONDO:0006792,hyperglobulinemic purpura,DOID:3325,hyperglobulinemic purpura
MONDO:0006793,hyperpituitarism,DOID:2444,hyperpituitarism
MONDO:0006794,hypersensitivity vasculitis,DOID:9809,hypersensitivity vasculitis
MONDO:0006795,hypersplenism (disease),DOID:6376,hypersplenism
MONDO:0006796,hypertensive encephalopathy,DOID:9427,hypertensive encephalopathy
MONDO:0006797,hypertensive retinopathy,DOID:11561,hypertensive retinopathy
MONDO:0006798,hypervitaminosis A,DOID:9972,hypervitaminosis A
MONDO:0006799,hypothalamic neoplasm,DOID:3644,hypothalamic neoplasm
MONDO:0006800,ideomotor apraxia,DOID:4627,ideomotor apraxia
MONDO:0006801,ileal neoplasm,DOID:10156,ileal neoplasm
MONDO:0006802,inappropriate ADH syndrome,DOID:3401,inappropriate ADH syndrome
MONDO:0006803,inferior myocardial infarction,DOID:5850,inferior myocardial infarction
MONDO:0006804,inflammatory breast carcinoma,DOID:6263,inflammatory breast carcinoma
MONDO:0006805,intermediate coronary syndrome,DOID:8805,intermediate coronary syndrome
MONDO:0006806,intermediate uveitis (disease),DOID:12732,intermediate uveitis
MONDO:0006807,intestinal perforation,DOID:2074,intestinal perforation
MONDO:0006808,intracranial arterial disease,DOID:13089,intracranial arterial disease
MONDO:0006809,intracranial embolism,DOID:4372,intracranial embolism
MONDO:0006810,intracranial hypertension,DOID:9428,intracranial hypertension
MONDO:0006811,intracranial hypotension,DOID:4723,intracranial hypotension
MONDO:0006812,intracranial vasospasm,DOID:13100,intracranial vasospasm
MONDO:0006813,intradermal nevus,DOID:2424,intradermal nevus
MONDO:0006814,iritis (disease),DOID:1406,iritis
MONDO:0006815,jejunal cancer,DOID:13499,jejunal cancer
MONDO:0006816,arthropathy,DOID:381,arthropathy
MONDO:0006817,juxtacortical osteosarcoma,DOID:3373,juxtacortical osteosarcoma
MONDO:0006818,keratoconjunctivitis sicca,DOID:12895,keratoconjunctivitis sicca
MONDO:0006819,kernicterus,DOID:2382,kernicterus
MONDO:0006820,kidney cortex necrosis,DOID:2973,kidney cortex necrosis
MONDO:0006821,kidney papillary necrosis,DOID:2981,kidney papillary necrosis
MONDO:0006823,Klinefelter syndrome,DOID:1921,Klinefelter's syndrome
MONDO:0006824,krebs 2 carcinoma,DOID:4711,krebs 2 carcinoma
MONDO:0006825,kuru,DOID:648,kuru
MONDO:0006826,kwashiorkor,DOID:13579,kwashiorkor
MONDO:0006827,lateral medullary syndrome,DOID:3522,lateral medullary syndrome
MONDO:0006828,lethal midline granuloma,DOID:9072,lethal midline granuloma
MONDO:0006830,leukoplakia of penis,DOID:8738,leukoplakia of penis
MONDO:0006831,leukostasis,DOID:12986,leukostasis
MONDO:0006832,limited scleroderma,DOID:1577,limited scleroderma
MONDO:0006833,lingual goiter,DOID:13196,lingual goiter
MONDO:0006834,lip cancer,DOID:8564,lip cancer
MONDO:0006835,lipoid nephrosis,DOID:10966,lipoid nephrosis
MONDO:0006836,Listeria meningitis,DOID:11572,Listeria meningitis
MONDO:0006837,low tension glaucoma,DOID:13544,low tension glaucoma
MONDO:0006838,lupus vulgaris,DOID:5380,lupus vulgaris
MONDO:0006839,Lutembacher syndrome,DOID:1998,Lutembacher's syndrome
MONDO:0006841,lymphangioendothelioma,DOID:3340,lymphangioendothelioma
MONDO:0006842,lymphangiomyoma,DOID:2642,lymphangiomyoma
MONDO:0006843,macular holes,DOID:7633,macular holes
MONDO:0006844,magnesium deficiency,DOID:13581,magnesium deficiency
MONDO:0006845,male genital tuberculosis,DOID:8024,male genital tuberculosis
MONDO:0006846,malignant hypertension,DOID:10824,malignant hypertension
MONDO:0006847,malignant lymphatic vessel tumor,DOID:1744,malignant lymphatic vessel tumor
MONDO:0006848,marasmus,DOID:12328,marasmus
MONDO:0006849,mastitis,DOID:10690,mastitis
MONDO:0006850,maxillary sinus neoplasm,DOID:1358,maxillary sinus neoplasm
MONDO:0006851,meconium aspiration syndrome,DOID:11049,meconium aspiration syndrome
MONDO:0006853,mesenchymal chondrosarcoma,DOID:4545,mesenchymal chondrosarcoma
MONDO:0006854,mesenchymoma,DOID:2668,mesenchymoma
MONDO:0006855,mesenteric vascular occlusion,DOID:13252,mesenteric vascular occlusion
MONDO:0006856,mesothelial neoplasm,DOID:159,mesothelial neoplasm
MONDO:0006857,middle cerebral artery infarction,DOID:3525,middle cerebral artery infarction
MONDO:0006858,mouth disease,DOID:403,mouth disease
MONDO:0006859,mucinous cystadenoma,DOID:2633,mucinous cystadenoma
MONDO:0006860,mucoepidermoid tumor,DOID:163,mucoepidermoid tumor
MONDO:0006861,myeloid sarcoma,DOID:8683,myeloid sarcoma
MONDO:0006862,myofascial pain syndrome,DOID:431,myofascial pain syndrome
MONDO:0006863,myxosarcoma,DOID:4136,myxosarcoma
MONDO:0006864,necrotizing sialometaplasia,DOID:12901,necrotizing sialometaplasia
MONDO:0006865,necrotizing ulcerative gingivitis,DOID:13924,necrotizing ulcerative gingivitis
MONDO:0006866,neonatal myasthenia gravis,DOID:14043,neonatal myasthenia gravis
MONDO:0006868,neurogenic bowel,DOID:13419,neurogenic bowel
MONDO:0006869,nodular goiter (disease),DOID:13197,nodular goiter
MONDO:0006871,non-gestational choriocarcinoma,DOID:4320,non-gestational choriocarcinoma
MONDO:0006872,nut allergic reaction,DOID:4379,nut allergy
MONDO:0006873,nutritional deficiency disease,DOID:5113,nutritional deficiency disease
MONDO:0006874,obstructive jaundice,DOID:13603,obstructive jaundice
MONDO:0006875,ocular hypertension,DOID:9282,ocular hypertension
MONDO:0006876,ocular tuberculosis,DOID:233,ocular tuberculosis
MONDO:0006877,oophoritis,DOID:10974,oophoritis
MONDO:0006878,Moraxellaceae infectious disease,DOID:3092,opportunistic Moraxellaceae infectious disease
MONDO:0006879,optic papillitis,DOID:10175,optic papillitis
MONDO:0006880,oral leukoedema,DOID:4557,oral leukoedema
MONDO:0006881,orbital cellulitis,DOID:11234,orbital cellulitis
MONDO:0006882,orchitis (disease),DOID:2518,orchitis
MONDO:0006883,Pancoast tumor,DOID:8007,Pancoast tumor
MONDO:0006884,panophthalmitis,DOID:13732,panophthalmitis
MONDO:0006885,panuveitis,DOID:12030,panuveitis
MONDO:0006886,papillary follicular thyroid adenocarcinoma,DOID:3968,papillary follicular thyroid adenocarcinoma
MONDO:0006887,parametritis,DOID:1260,parametritis
MONDO:0006888,paraneoplastic polyneuropathy,DOID:8681,paraneoplastic polyneuropathy
MONDO:0006889,paraphimosis,DOID:5334,paraphimosis
MONDO:0006890,parathyroid gland adenoma,DOID:7608,parathyroid adenoma
MONDO:0006891,partial motor epilepsy,DOID:3327,partial motor epilepsy
MONDO:0006892,partial sensory epilepsy,DOID:3330,partial sensory epilepsy
MONDO:0006893,Pasteurella hemorrhagic septicemia,DOID:11056,Pasteurella hemorrhagic septicemia
MONDO:0006894,patellofemoral pain syndrome,DOID:14284,patellofemoral pain syndrome
MONDO:0006895,penile neoplasm,DOID:11624,penile neoplasm
MONDO:0006896,peptic esophagitis,DOID:13976,peptic esophagitis
MONDO:0006897,periapical granuloma,DOID:4617,periapical granuloma
MONDO:0006898,periarthritis,DOID:2964,periarthritis
MONDO:0006899,pericoronitis,DOID:3671,pericoronitis
MONDO:0006900,perinephritis,DOID:2982,perinephritis
MONDO:0006901,peritoneal neoplasm,DOID:4884,peritoneal neoplasm
MONDO:0006903,peroneal nerve paralysis,DOID:6925,peroneal nerve paralysis
MONDO:0006904,phimosis,DOID:2712,phimosis
MONDO:0006905,pigmented spindle cell nevus,DOID:3239,pigmented spindle cell nevus
MONDO:0006906,pigmented villonodular synovitis,DOID:2702,pigmented villonodular synovitis
MONDO:0006907,pilar sheath acanthoma,DOID:4322,pilar sheath acanthoma
MONDO:0006908,pituitary apoplexy,DOID:1129,pituitary apoplexy
MONDO:0006909,pituitary dwarfism,DOID:9405,pituitary dwarfism
MONDO:0006910,pituitary-dependent Cushing disease,DOID:3946,pituitary-dependent Cushing's disease
MONDO:0006912,pneumatosis cystoides intestinalis,DOID:13249,pneumatosis cystoides intestinalis
MONDO:0006913,pneumococcal meningitis,DOID:11575,pneumococcal meningitis
MONDO:0006915,polyradiculoneuropathy,DOID:4308,polyradiculoneuropathy
MONDO:0006916,postcholecystectomy syndrome,DOID:9740,postcholecystectomy syndrome
MONDO:0006917,posterior cerebral artery infarction,DOID:3821,posterior cerebral artery infarction
MONDO:0006918,posterior uveitis,DOID:12574,posterior uveitis
MONDO:0006919,potassium deficiency,DOID:13582,potassium deficiency
MONDO:0006920,prediabetes syndrome,DOID:11716,prediabetes syndrome
MONDO:0006921,Actinomycetales infectious disease,DOID:2313,primary Actinomycetales infectious disease
MONDO:0006922,Anaplasmataceae infectious disease,DOID:4351,primary Anaplasmataceae infectious disease
MONDO:0006923,Bacillaceae infectious disease,DOID:1938,primary Bacillaceae infectious disease
MONDO:0006924,Bartonellaceae infectious disease,DOID:2809,primary Bartonellaceae infectious disease
MONDO:0006925,Fusobacteriaceae infectious disease,DOID:563,primary Fusobacteriaceae infectious disease
MONDO:0006926,haemophilus infectious disease,DOID:10529,primary Haemophilus infectious disease
MONDO:0006927,Rickettsiaceae infectious disease,DOID:11099,primary Rickettsiaceae infectious disease
MONDO:0006928,proliferative vitreoretinopathy,DOID:9719,proliferative vitreoretinopathy
MONDO:0006929,Proteus infectious disease,DOID:3881,Proteus infectious disease
MONDO:0006930,pseudobulbar palsy,DOID:12680,pseudobulbar palsy
MONDO:0006931,pulmonary coin lesion,DOID:5364,pulmonary coin lesion
MONDO:0006932,pulmonary edema,DOID:11396,pulmonary edema
MONDO:0006933,pulmonary plasma cell granuloma,DOID:3677,pulmonary plasma cell granuloma
MONDO:0006934,pulmonary sclerosing hemangioma,DOID:5766,pulmonary sclerosing hemangioma
MONDO:0006935,pulmonary subvalvular stenosis,DOID:8861,pulmonary subvalvular stenosis
MONDO:0006936,pulmonary valve stenosis,DOID:6420,pulmonary valve stenosis
MONDO:0006937,pulpitis,DOID:11121,pulpitis
MONDO:0006938,pyelitis,DOID:2744,pyelitis
MONDO:0006939,pyelonephritis,DOID:11400,pyelonephritis
MONDO:0006940,radial nerve lesion,DOID:12170,radial nerve lesion
MONDO:0006941,rat-bite fever,DOID:12097,rat-bite fever
MONDO:0006944,renal aminoaciduria,DOID:1061,renal aminoaciduria
MONDO:0006945,renal artery obstruction,DOID:2972,renal artery obstruction
MONDO:0006946,renal osteodystrophy,DOID:13068,renal osteodystrophy
MONDO:0006947,renovascular hypertension (disease),DOID:1591,renovascular hypertension
MONDO:0006948,retinal artery occlusion,DOID:8483,retinal artery occlusion
MONDO:0006949,retinal drusen,DOID:2569,retinal drusen
MONDO:0006950,retinal vasculitis,DOID:11563,retinal vasculitis
MONDO:0006951,retinal vein occlusion,DOID:1727,retinal vein occlusion
MONDO:0006952,retinopathy of prematurity,DOID:13025,retinopathy of prematurity
MONDO:0006953,Rh isoimmunization,DOID:4175,Rh isoimmunization
MONDO:0006955,rheumatic heart disease,DOID:0050827,rheumatic heart disease
MONDO:0006956,rickettsiosis,DOID:1709,rickettsiosis
MONDO:0006957,root caries,DOID:14089,root caries
MONDO:0006960,sciatic neuropathy,DOID:11446,sciatic neuropathy
MONDO:0006961,scrapie,DOID:5434,scrapie
MONDO:0006962,sebaceous adenocarcinoma,DOID:4839,sebaceous adenocarcinoma
MONDO:0006962,sebaceous adenocarcinoma,DOID:4840,sebaceous carcinoma
MONDO:0006963,sebaceous gland neoplasm,DOID:5759,sebaceous gland neoplasm
MONDO:0006964,secondary hyperparathyroidism (disease),DOID:12466,secondary hyperparathyroidism
MONDO:0006965,secondary hypertrophic osteoarthropathy,DOID:10393,secondary hypertrophic osteoarthropathy
MONDO:0006966,secondary Parkinson disease,DOID:13548,secondary Parkinson disease
MONDO:0006967,septic abortion,DOID:2910,septic abortion
MONDO:0006968,shoulder impingement syndrome,DOID:14276,shoulder impingement syndrome
MONDO:0006969,sialadenitis,DOID:10303,sialadenitis
MONDO:0006970,sialolithiasis,DOID:12905,sialolithiasis
MONDO:0006971,sigmoid neoplasm,DOID:1896,sigmoid neoplasm
MONDO:0006972,silo filler disease,DOID:4374,silo filler's disease
MONDO:0006973,skin appendage carcinoma,DOID:4684,skin appendage carcinoma
MONDO:0006974,small cell sarcoma,DOID:3098,small cell sarcoma
MONDO:0006975,smooth muscle tumor,DOID:4310,smooth muscle tumor
MONDO:0006976,somatostatinoma,DOID:4430,somatostatinoma
MONDO:0006977,spermatocele,DOID:11997,spermatocele
MONDO:0006978,splenic infarction,DOID:2533,splenic infarction
MONDO:0006979,steatitis,DOID:4025,steatitis
MONDO:0006980,struma ovarii,DOID:2640,struma ovarii
MONDO:0006981,subacute bacterial endocarditis,DOID:4562,subacute bacterial endocarditis
MONDO:0006982,subacute thyroiditis,DOID:7165,subacute thyroiditis
MONDO:0006983,subclavian steal syndrome,DOID:13002,subclavian steal syndrome
MONDO:0006984,subdural empyema,DOID:11389,subdural empyema
MONDO:0006986,substernal goiter,DOID:13200,substernal goiter
MONDO:0006987,subvalvular aortic stenosis,DOID:5805,subvalvular aortic stenosis
MONDO:0006988,sulfhemoglobinemia,DOID:12451,sulfhemoglobinemia
MONDO:0006989,suppurative periapical periodontitis,DOID:2562,suppurative periapical periodontitis
MONDO:0006990,suppurative uveitis,DOID:13140,suppurative uveitis
MONDO:0006992,syphilitic aortitis,DOID:11582,syphilitic aortitis
MONDO:0006993,systolic heart failure,DOID:9651,systolic heart failure
MONDO:0006994,tarsal tunnel syndrome,DOID:12526,tarsal tunnel syndrome
MONDO:0006995,tethered spinal cord syndrome,DOID:1089,tethered spinal cord syndrome
MONDO:0006996,thyroid crisis (disease),DOID:12837,thyroid crisis
MONDO:0006997,tibial neuropathy,DOID:1187,tibial neuropathy
MONDO:0006998,tonsil cancer,DOID:8858,tonsil cancer
MONDO:0006999,tooth disease,DOID:1091,tooth disease
MONDO:0007000,Treponema infectious disease,DOID:2265,Treponema infectious disease
MONDO:0007001,tricuspid valve prolapse (disease),DOID:5644,tricuspid valve prolapse
MONDO:0007002,trochlear nerve disease,DOID:13864,trochlear nerve disease
MONDO:0007004,hypersensitivity reaction type III disease,DOID:1557,hypersensitivity reaction type III disease
MONDO:0007005,ulcerative proctosigmoiditis,DOID:8775,ulcerative proctosigmoiditis
MONDO:0007006,ulnar neuropathy,DOID:4613,ulnar neuropathy
MONDO:0007007,Ureaplasma urethritis,DOID:3100,Ureaplasma urealyticum urethritis
MONDO:0007008,uremia,DOID:4676,uremia
MONDO:0007009,ureterolithiasis,DOID:14146,ureterolithiasis
MONDO:0007011,uveoparotid fever,DOID:13404,uveoparotid fever
MONDO:0007012,variant Creutzfeldt-Jakob disease,DOID:5435,variant Creutzfeldt-Jakob disease
MONDO:0007013,vasculogenic impotence,DOID:4762,vasculogenic impotence
MONDO:0007014,vibrio infectious disease,DOID:1499,Vibrio infectious disease
MONDO:0007015,viral meningitis,DOID:10310,viral meningitis
MONDO:0007016,vitamin A deficiency (disease),DOID:10257,vitamin A deficiency
MONDO:0007017,vitreous detachment,DOID:9726,vitreous detachment
MONDO:0007018,vulvitis,DOID:3901,vulvitis
MONDO:0007019,vulvovaginitis,DOID:2273,vulvovaginitis
MONDO:0007020,Wernicke encephalopathy,DOID:2384,Wernicke encephalopathy
